detalle_id,venta_id,producto_id,cantidad,precio_unitario,subtotal
4473,4473,73,1,11019.25,11019.25
4474,4474,74,2,11156.50,22313.00
4475,4475,75,3,11293.75,33881.25
4476,4476,76,4,11431.00,45724.00
4477,4477,77,1,11568.25,11568.25
4478,4478,78,2,11705.50,23411.00
4479,4479,79,3,11842.75,35528.25
4480,4480,80,4,11980.00,47920.00
4481,4481,81,1,12117.25,12117.25
4482,4482,82,2,12254.50,24509.00
4483,4483,83,3,12391.75,37175.25
4484,4484,84,4,12529.00,50116.00
4485,4485,85,1,12666.25,12666.25
4486,4486,86,2,12803.50,25607.00
4487,4487,87,3,12940.75,38822.25
4488,4488,88,4,13078.00,52312.00
4489,4489,89,1,13215.25,13215.25
4490,4490,90,2,13352.50,26705.00
4491,4491,91,3,13489.75,40469.25
4492,4492,92,4,13627.00,54508.00
4493,4493,93,1,13764.25,13764.25
4494,4494,94,2,13901.50,27803.00
4495,4495,95,3,14038.75,42116.25
4496,4496,96,4,14176.00,56704.00
4497,4497,97,1,14313.25,14313.25
4498,4498,98,2,14450.50,28901.00
4499,4499,99,3,14587.75,43763.25
4500,4500,100,4,14725.00,58900.00
4501,4501,1,1,1137.25,1137.25
4502,4502,2,2,1274.50,2549.00
4503,4503,3,3,1411.75,4235.25
4504,4504,4,4,1549.00,6196.00
4505,4505,5,1,1686.25,1686.25
4506,4506,6,2,1823.50,3647.00
4507,4507,7,3,1960.75,5882.25
4508,4508,8,4,2098.00,8392.00
4509,4509,9,1,2235.25,2235.25
4510,4510,10,2,2372.50,4745.00
4511,4511,11,3,2509.75,7529.25
4512,4512,12,4,2647.00,10588.00
4513,4513,13,1,2784.25,2784.25
4514,4514,14,2,2921.50,5843.00
4515,4515,15,3,3058.75,9176.25
4516,4516,16,4,3196.00,12784.00
4517,4517,17,1,3333.25,3333.25
4518,4518,18,2,3470.50,6941.00
4519,4519,19,3,3607.75,10823.25
4520,4520,20,4,3745.00,14980.00
4521,4521,21,1,3882.25,3882.25
4522,4522,22,2,4019.50,8039.00
4523,4523,23,3,4156.75,12470.25
4524,4524,24,4,4294.00,17176.00
4525,4525,25,1,4431.25,4431.25
4526,4526,26,2,4568.50,9137.00
4527,4527,27,3,4705.75,14117.25
4528,4528,28,4,4843.00,19372.00
4529,4529,29,1,4980.25,4980.25
4530,4530,30,2,5117.50,10235.00
4531,4531,31,3,5254.75,15764.25
4532,4532,32,4,5392.00,21568.00
4533,4533,33,1,5529.25,5529.25
4534,4534,34,2,5666.50,11333.00
4535,4535,35,3,5803.75,17411.25
4536,4536,36,4,5941.00,23764.00
4537,4537,37,1,6078.25,6078.25
4538,4538,38,2,6215.50,12431.00
4539,4539,39,3,6352.75,19058.25
4540,4540,40,4,6490.00,25960.00
4541,4541,41,1,6627.25,6627.25
4542,4542,42,2,6764.50,13529.00
4543,4543,43,3,6901.75,20705.25
4544,4544,44,4,7039.00,28156.00
4545,4545,45,1,7176.25,7176.25
4546,4546,46,2,7313.50,14627.00
4547,4547,47,3,7450.75,22352.25
4548,4548,48,4,7588.00,30352.00
4549,4549,49,1,7725.25,7725.25
4550,4550,50,2,7862.50,15725.00
4551,4551,51,3,7999.75,23999.25
4552,4552,52,4,8137.00,32548.00
4553,4553,53,1,8274.25,8274.25
4554,4554,54,2,8411.50,16823.00
4555,4555,55,3,8548.75,25646.25
4556,4556,56,4,8686.00,34744.00
4557,4557,57,1,8823.25,8823.25
4558,4558,58,2,8960.50,17921.00
4559,4559,59,3,9097.75,27293.25
4560,4560,60,4,9235.00,36940.00
4561,4561,61,1,9372.25,9372.25
4562,4562,62,2,9509.50,19019.00
4563,4563,63,3,9646.75,28940.25
4564,4564,64,4,9784.00,39136.00
4565,4565,65,1,9921.25,9921.25
4566,4566,66,2,10058.50,20117.00
4567,4567,67,3,10195.75,30587.25
4568,4568,68,4,10333.00,41332.00
4569,4569,69,1,10470.25,10470.25
4570,4570,70,2,10607.50,21215.00
4571,4571,71,3,10744.75,32234.25
4572,4572,72,4,10882.00,43528.00
4573,4573,73,1,11019.25,11019.25
4574,4574,74,2,11156.50,22313.00
4575,4575,75,3,11293.75,33881.25
4576,4576,76,4,11431.00,45724.00
4577,4577,77,1,11568.25,11568.25
4578,4578,78,2,11705.50,23411.00
4579,4579,79,3,11842.75,35528.25
4580,4580,80,4,11980.00,47920.00
4581,4581,81,1,12117.25,12117.25
4582,4582,82,2,12254.50,24509.00
4583,4583,83,3,12391.75,37175.25
4584,4584,84,4,12529.00,50116.00
4585,4585,85,1,12666.25,12666.25
4586,4586,86,2,12803.50,25607.00
4587,4587,87,3,12940.75,38822.25
4588,4588,88,4,13078.00,52312.00
4589,4589,89,1,13215.25,13215.25
4590,4590,90,2,13352.50,26705.00
4591,4591,91,3,13489.75,40469.25
4592,4592,92,4,13627.00,54508.00
4593,4593,93,1,13764.25,13764.25
4594,4594,94,2,13901.50,27803.00
4595,4595,95,3,14038.75,42116.25
4596,4596,96,4,14176.00,56704.00
4597,4597,97,1,14313.25,14313.25
4598,4598,98,2,14450.50,28901.00
4599,4599,99,3,14587.75,43763.25
4600,4600,100,4,14725.00,58900.00
4601,4601,1,1,1137.25,1137.25
4602,4602,2,2,1274.50,2549.00
4603,4603,3,3,1411.75,4235.25
4604,4604,4,4,1549.00,6196.00
4605,4605,5,1,1686.25,1686.25
4606,4606,6,2,1823.50,3647.00
4607,4607,7,3,1960.75,5882.25
4608,4608,8,4,2098.00,8392.00
4609,4609,9,1,2235.25,2235.25
4610,4610,10,2,2372.50,4745.00
4611,4611,11,3,2509.75,7529.25
4612,4612,12,4,2647.00,10588.00
4613,4613,13,1,2784.25,2784.25
4614,4614,14,2,2921.50,5843.00
4615,4615,15,3,3058.75,9176.25
4616,4616,16,4,3196.00,12784.00
4617,4617,17,1,3333.25,3333.25
4618,4618,18,2,3470.50,6941.00
4619,4619,19,3,3607.75,10823.25
4620,4620,20,4,3745.00,14980.00
4621,4621,21,1,3882.25,3882.25
4622,4622,22,2,4019.50,8039.00
4623,4623,23,3,4156.75,12470.25
4624,4624,24,4,4294.00,17176.00
4625,4625,25,1,4431.25,4431.25
4626,4626,26,2,4568.50,9137.00
4627,4627,27,3,4705.75,14117.25
4628,4628,28,4,4843.00,19372.00
4629,4629,29,1,4980.25,4980.25
4630,4630,30,2,5117.50,10235.00
4631,4631,31,3,5254.75,15764.25
4632,4632,32,4,5392.00,21568.00
4633,4633,33,1,5529.25,5529.25
4634,4634,34,2,5666.50,11333.00
4635,4635,35,3,5803.75,17411.25
4636,4636,36,4,5941.00,23764.00
4637,4637,37,1,6078.25,6078.25
4638,4638,38,2,6215.50,12431.00
4639,4639,39,3,6352.75,19058.25
4640,4640,40,4,6490.00,25960.00
4641,4641,41,1,6627.25,6627.25
4642,4642,42,2,6764.50,13529.00
4643,4643,43,3,6901.75,20705.25
4644,4644,44,4,7039.00,28156.00
4645,4645,45,1,7176.25,7176.25
4646,4646,46,2,7313.50,14627.00
4647,4647,47,3,7450.75,22352.25
4648,4648,48,4,7588.00,30352.00
4649,4649,49,1,7725.25,7725.25
4650,4650,50,2,7862.50,15725.00
4651,4651,51,3,7999.75,23999.25
4652,4652,52,4,8137.00,32548.00
4653,4653,53,1,8274.25,8274.25
4654,4654,54,2,8411.50,16823.00
4655,4655,55,3,8548.75,25646.25
4656,4656,56,4,8686.00,34744.00
4657,4657,57,1,8823.25,8823.25
4658,4658,58,2,8960.50,17921.00
4659,4659,59,3,9097.75,27293.25
4660,4660,60,4,9235.00,36940.00
4661,4661,61,1,9372.25,9372.25
4662,4662,62,2,9509.50,19019.00
4663,4663,63,3,9646.75,28940.25
4664,4664,64,4,9784.00,39136.00
4665,4665,65,1,9921.25,9921.25
4666,4666,66,2,10058.50,20117.00
4667,4667,67,3,10195.75,30587.25
4668,4668,68,4,10333.00,41332.00
4669,4669,69,1,10470.25,10470.25
4670,4670,70,2,10607.50,21215.00
4671,4671,71,3,10744.75,32234.25
4672,4672,72,4,10882.00,43528.00
4673,4673,73,1,11019.25,11019.25
4674,4674,74,2,11156.50,22313.00
4675,4675,75,3,11293.75,33881.25
4676,4676,76,4,11431.00,45724.00
4677,4677,77,1,11568.25,11568.25
4678,4678,78,2,11705.50,23411.00
4679,4679,79,3,11842.75,35528.25
4680,4680,80,4,11980.00,47920.00
4681,4681,81,1,12117.25,12117.25
4682,4682,82,2,12254.50,24509.00
4683,4683,83,3,12391.75,37175.25
4684,4684,84,4,12529.00,50116.00
4685,4685,85,1,12666.25,12666.25
4686,4686,86,2,12803.50,25607.00
4687,4687,87,3,12940.75,38822.25
4688,4688,88,4,13078.00,52312.00
4689,4689,89,1,13215.25,13215.25
4690,4690,90,2,13352.50,26705.00
4691,4691,91,3,13489.75,40469.25
4692,4692,92,4,13627.00,54508.00
4693,4693,93,1,13764.25,13764.25
4694,4694,94,2,13901.50,27803.00
4695,4695,95,3,14038.75,42116.25
4696,4696,96,4,14176.00,56704.00
4697,4697,97,1,14313.25,14313.25
4698,4698,98,2,14450.50,28901.00
4699,4699,99,3,14587.75,43763.25
4700,4700,100,4,14725.00,58900.00
4701,4701,1,1,1137.25,1137.25
4702,4702,2,2,1274.50,2549.00
4703,4703,3,3,1411.75,4235.25
4704,4704,4,4,1549.00,6196.00
4705,4705,5,1,1686.25,1686.25
4706,4706,6,2,1823.50,3647.00
4707,4707,7,3,1960.75,5882.25
4708,4708,8,4,2098.00,8392.00
4709,4709,9,1,2235.25,2235.25
4710,4710,10,2,2372.50,4745.00
4711,4711,11,3,2509.75,7529.25
4712,4712,12,4,2647.00,10588.00
4713,4713,13,1,2784.25,2784.25
4714,4714,14,2,2921.50,5843.00
4715,4715,15,3,3058.75,9176.25
4716,4716,16,4,3196.00,12784.00
4717,4717,17,1,3333.25,3333.25
4718,4718,18,2,3470.50,6941.00
4719,4719,19,3,3607.75,10823.25
4720,4720,20,4,3745.00,14980.00
4721,4721,21,1,3882.25,3882.25
4722,4722,22,2,4019.50,8039.00
4723,4723,23,3,4156.75,12470.25
4724,4724,24,4,4294.00,17176.00
4725,4725,25,1,4431.25,4431.25
4726,4726,26,2,4568.50,9137.00
4727,4727,27,3,4705.75,14117.25
4728,4728,28,4,4843.00,19372.00
4729,4729,29,1,4980.25,4980.25
4730,4730,30,2,5117.50,10235.00
4731,4731,31,3,5254.75,15764.25
4732,4732,32,4,5392.00,21568.00
4733,4733,33,1,5529.25,5529.25
4734,4734,34,2,5666.50,11333.00
4735,4735,35,3,5803.75,17411.25
4736,4736,36,4,5941.00,23764.00
4737,4737,37,1,6078.25,6078.25
4738,4738,38,2,6215.50,12431.00
4739,4739,39,3,6352.75,19058.25
4740,4740,40,4,6490.00,25960.00
4741,4741,41,1,6627.25,6627.25
4742,4742,42,2,6764.50,13529.00
4743,4743,43,3,6901.75,20705.25
4744,4744,44,4,7039.00,28156.00
4745,4745,45,1,7176.25,7176.25
4746,4746,46,2,7313.50,14627.00
4747,4747,47,3,7450.75,22352.25
4748,4748,48,4,7588.00,30352.00
4749,4749,49,1,7725.25,7725.25
4750,4750,50,2,7862.50,15725.00
4751,4751,51,3,7999.75,23999.25
4752,4752,52,4,8137.00,32548.00
4753,4753,53,1,8274.25,8274.25
4754,4754,54,2,8411.50,16823.00
4755,4755,55,3,8548.75,25646.25
4756,4756,56,4,8686.00,34744.00
4757,4757,57,1,8823.25,8823.25
4758,4758,58,2,8960.50,17921.00
4759,4759,59,3,9097.75,27293.25
4760,4760,60,4,9235.00,36940.00
4761,4761,61,1,9372.25,9372.25
4762,4762,62,2,9509.50,19019.00
4763,4763,63,3,9646.75,28940.25
4764,4764,64,4,9784.00,39136.00
4765,4765,65,1,9921.25,9921.25
4766,4766,66,2,10058.50,20117.00
4767,4767,67,3,10195.75,30587.25
4768,4768,68,4,10333.00,41332.00
4769,4769,69,1,10470.25,10470.25
4770,4770,70,2,10607.50,21215.00
4771,4771,71,3,10744.75,32234.25
4772,4772,72,4,10882.00,43528.00
4773,4773,73,1,11019.25,11019.25
4774,4774,74,2,11156.50,22313.00
4775,4775,75,3,11293.75,33881.25
4776,4776,76,4,11431.00,45724.00
4777,4777,77,1,11568.25,11568.25
4778,4778,78,2,11705.50,23411.00
4779,4779,79,3,11842.75,35528.25
4780,4780,80,4,11980.00,47920.00
4781,4781,81,1,12117.25,12117.25
4782,4782,82,2,12254.50,24509.00
4783,4783,83,3,12391.75,37175.25
4784,4784,84,4,12529.00,50116.00
4785,4785,85,1,12666.25,12666.25
4786,4786,86,2,12803.50,25607.00
4787,4787,87,3,12940.75,38822.25
4788,4788,88,4,13078.00,52312.00
4789,4789,89,1,13215.25,13215.25
4790,4790,90,2,13352.50,26705.00
4791,4791,91,3,13489.75,40469.25
4792,4792,92,4,13627.00,54508.00
4793,4793,93,1,13764.25,13764.25
4794,4794,94,2,13901.50,27803.00
4795,4795,95,3,14038.75,42116.25
4796,4796,96,4,14176.00,56704.00
4797,4797,97,1,14313.25,14313.25
4798,4798,98,2,14450.50,28901.00
4799,4799,99,3,14587.75,43763.25
4800,4800,100,4,14725.00,58900.00
4801,4801,1,1,1137.25,1137.25
4802,4802,2,2,1274.50,2549.00
4803,4803,3,3,1411.75,4235.25
4804,4804,4,4,1549.00,6196.00
4805,4805,5,1,1686.25,1686.25
4806,4806,6,2,1823.50,3647.00
4807,4807,7,3,1960.75,5882.25
4808,4808,8,4,2098.00,8392.00
4809,4809,9,1,2235.25,2235.25
4810,4810,10,2,2372.50,4745.00
4811,4811,11,3,2509.75,7529.25
4812,4812,12,4,2647.00,10588.00
4813,4813,13,1,2784.25,2784.25
4814,4814,14,2,2921.50,5843.00
4815,4815,15,3,3058.75,9176.25
4816,4816,16,4,3196.00,12784.00
4817,4817,17,1,3333.25,3333.25
4818,4818,18,2,3470.50,6941.00
4819,4819,19,3,3607.75,10823.25
4820,4820,20,4,3745.00,14980.00
4821,4821,21,1,3882.25,3882.25
4822,4822,22,2,4019.50,8039.00
4823,4823,23,3,4156.75,12470.25
4824,4824,24,4,4294.00,17176.00
4825,4825,25,1,4431.25,4431.25
4826,4826,26,2,4568.50,9137.00
4827,4827,27,3,4705.75,14117.25
4828,4828,28,4,4843.00,19372.00
4829,4829,29,1,4980.25,4980.25
4830,4830,30,2,5117.50,10235.00
4831,4831,31,3,5254.75,15764.25
4832,4832,32,4,5392.00,21568.00
4833,4833,33,1,5529.25,5529.25
4834,4834,34,2,5666.50,11333.00
4835,4835,35,3,5803.75,17411.25
4836,4836,36,4,5941.00,23764.00
4837,4837,37,1,6078.25,6078.25
4838,4838,38,2,6215.50,12431.00
4839,4839,39,3,6352.75,19058.25
4840,4840,40,4,6490.00,25960.00
4841,4841,41,1,6627.25,6627.25
4842,4842,42,2,6764.50,13529.00
4843,4843,43,3,6901.75,20705.25
4844,4844,44,4,7039.00,28156.00
4845,4845,45,1,7176.25,7176.25
4846,4846,46,2,7313.50,14627.00
4847,4847,47,3,7450.75,22352.25
4848,4848,48,4,7588.00,30352.00
4849,4849,49,1,7725.25,7725.25
4850,4850,50,2,7862.50,15725.00
4851,4851,51,3,7999.75,23999.25
4852,4852,52,4,8137.00,32548.00
4853,4853,53,1,8274.25,8274.25
4854,4854,54,2,8411.50,16823.00
4855,4855,55,3,8548.75,25646.25
4856,4856,56,4,8686.00,34744.00
4857,4857,57,1,8823.25,8823.25
4858,4858,58,2,8960.50,17921.00
4859,4859,59,3,9097.75,27293.25
4860,4860,60,4,9235.00,36940.00
4861,4861,61,1,9372.25,9372.25
4862,4862,62,2,9509.50,19019.00
4863,4863,63,3,9646.75,28940.25
4864,4864,64,4,9784.00,39136.00
4865,4865,65,1,9921.25,9921.25
4866,4866,66,2,10058.50,20117.00
4867,4867,67,3,10195.75,30587.25
4868,4868,68,4,10333.00,41332.00
4869,4869,69,1,10470.25,10470.25
4870,4870,70,2,10607.50,21215.00
4871,4871,71,3,10744.75,32234.25
4872,4872,72,4,10882.00,43528.00
4873,4873,73,1,11019.25,11019.25
4874,4874,74,2,11156.50,22313.00
4875,4875,75,3,11293.75,33881.25
4876,4876,76,4,11431.00,45724.00
4877,4877,77,1,11568.25,11568.25
4878,4878,78,2,11705.50,23411.00
4879,4879,79,3,11842.75,35528.25
4880,4880,80,4,11980.00,47920.00
4881,4881,81,1,12117.25,12117.25
4882,4882,82,2,12254.50,24509.00
4883,4883,83,3,12391.75,37175.25
4884,4884,84,4,12529.00,50116.00
4885,4885,85,1,12666.25,12666.25
4886,4886,86,2,12803.50,25607.00
4887,4887,87,3,12940.75,38822.25
4888,4888,88,4,13078.00,52312.00
4889,4889,89,1,13215.25,13215.25
4890,4890,90,2,13352.50,26705.00
4891,4891,91,3,13489.75,40469.25
4892,4892,92,4,13627.00,54508.00
4893,4893,93,1,13764.25,13764.25
4894,4894,94,2,13901.50,27803.00
4895,4895,95,3,14038.75,42116.25
4896,4896,96,4,14176.00,56704.00
4897,4897,97,1,14313.25,14313.25
4898,4898,98,2,14450.50,28901.00
4899,4899,99,3,14587.75,43763.25
4900,4900,100,4,14725.00,58900.00
4901,4901,1,1,1137.25,1137.25
4902,4902,2,2,1274.50,2549.00
4903,4903,3,3,1411.75,4235.25
4904,4904,4,4,1549.00,6196.00
4905,4905,5,1,1686.25,1686.25
4906,4906,6,2,1823.50,3647.00
4907,4907,7,3,1960.75,5882.25
4908,4908,8,4,2098.00,8392.00
4909,4909,9,1,2235.25,2235.25
4910,4910,10,2,2372.50,4745.00
4911,4911,11,3,2509.75,7529.25
4912,4912,12,4,2647.00,10588.00
4913,4913,13,1,2784.25,2784.25
4914,4914,14,2,2921.50,5843.00
4915,4915,15,3,3058.75,9176.25
4916,4916,16,4,3196.00,12784.00
4917,4917,17,1,3333.25,3333.25
4918,4918,18,2,3470.50,6941.00
4919,4919,19,3,3607.75,10823.25
4920,4920,20,4,3745.00,14980.00
4921,4921,21,1,3882.25,3882.25
4922,4922,22,2,4019.50,8039.00
4923,4923,23,3,4156.75,12470.25
4924,4924,24,4,4294.00,17176.00
4925,4925,25,1,4431.25,4431.25
4926,4926,26,2,4568.50,9137.00
4927,4927,27,3,4705.75,14117.25
4928,4928,28,4,4843.00,19372.00
4929,4929,29,1,4980.25,4980.25
4930,4930,30,2,5117.50,10235.00
4931,4931,31,3,5254.75,15764.25
4932,4932,32,4,5392.00,21568.00
4933,4933,33,1,5529.25,5529.25
4934,4934,34,2,5666.50,11333.00
4935,4935,35,3,5803.75,17411.25
4936,4936,36,4,5941.00,23764.00
4937,4937,37,1,6078.25,6078.25
4938,4938,38,2,6215.50,12431.00
4939,4939,39,3,6352.75,19058.25
4940,4940,40,4,6490.00,25960.00
4941,4941,41,1,6627.25,6627.25
4942,4942,42,2,6764.50,13529.00
4943,4943,43,3,6901.75,20705.25
4944,4944,44,4,7039.00,28156.00
4945,4945,45,1,7176.25,7176.25
4946,4946,46,2,7313.50,14627.00
4947,4947,47,3,7450.75,22352.25
4948,4948,48,4,7588.00,30352.00
4949,4949,49,1,7725.25,7725.25
4950,4950,50,2,7862.50,15725.00
4951,4951,51,3,7999.75,23999.25
4952,4952,52,4,8137.00,32548.00
4953,4953,53,1,8274.25,8274.25
4954,4954,54,2,8411.50,16823.00
4955,4955,55,3,8548.75,25646.25
4956,4956,56,4,8686.00,34744.00
4957,4957,57,1,8823.25,8823.25
4958,4958,58,2,8960.50,17921.00
4959,4959,59,3,9097.75,27293.25
4960,4960,60,4,9235.00,36940.00
4961,4961,61,1,9372.25,9372.25
4962,4962,62,2,9509.50,19019.00
4963,4963,63,3,9646.75,28940.25
4964,4964,64,4,9784.00,39136.00
4965,4965,65,1,9921.25,9921.25
4966,4966,66,2,10058.50,20117.00
4967,4967,67,3,10195.75,30587.25
4968,4968,68,4,10333.00,41332.00
4969,4969,69,1,10470.25,10470.25
4970,4970,70,2,10607.50,21215.00
4971,4971,71,3,10744.75,32234.25
4972,4972,72,4,10882.00,43528.00
4973,4973,73,1,11019.25,11019.25
4974,4974,74,2,11156.50,22313.00
4975,4975,75,3,11293.75,33881.25
4976,4976,76,4,11431.00,45724.00
4977,4977,77,1,11568.25,11568.25
4978,4978,78,2,11705.50,23411.00
4979,4979,79,3,11842.75,35528.25
4980,4980,80,4,11980.00,47920.00
4981,4981,81,1,12117.25,12117.25
4982,4982,82,2,12254.50,24509.00
4983,4983,83,3,12391.75,37175.25
4984,4984,84,4,12529.00,50116.00
4985,4985,85,1,12666.25,12666.25
4986,4986,86,2,12803.50,25607.00
4987,4987,87,3,12940.75,38822.25
4988,4988,88,4,13078.00,52312.00
4989,4989,89,1,13215.25,13215.25
4990,4990,90,2,13352.50,26705.00
4991,4991,91,3,13489.75,40469.25
4992,4992,92,4,13627.00,54508.00
4993,4993,93,1,13764.25,13764.25
4994,4994,94,2,13901.50,27803.00
4995,4995,95,3,14038.75,42116.25
4996,4996,96,4,14176.00,56704.00
4997,4997,97,1,14313.25,14313.25
4998,4998,98,2,14450.50,28901.00
4999,4999,99,3,14587.75,43763.25
5000,5000,100,4,14725.00,58900.00
5001,1,1,1,1137.25,1137.25
5002,2,2,2,1274.50,2549.00
5003,3,3,3,1411.75,4235.25
5004,4,4,4,1549.00,6196.00
5005,5,5,1,1686.25,1686.25
5006,6,6,2,1823.50,3647.00
5007,7,7,3,1960.75,5882.25
5008,8,8,4,2098.00,8392.00
5009,9,9,1,2235.25,2235.25
5010,10,10,2,2372.50,4745.00
5011,11,11,3,2509.75,7529.25
5012,12,12,4,2647.00,10588.00
5013,13,13,1,2784.25,2784.25
5014,14,14,2,2921.50,5843.00
5015,15,15,3,3058.75,9176.25
5016,16,16,4,3196.00,12784.00
5017,17,17,1,3333.25,3333.25
5018,18,18,2,3470.50,6941.00
5019,19,19,3,3607.75,10823.25
5020,20,20,4,3745.00,14980.00
5021,21,21,1,3882.25,3882.25
5022,22,22,2,4019.50,8039.00
5023,23,23,3,4156.75,12470.25
5024,24,24,4,4294.00,17176.00
5025,25,25,1,4431.25,4431.25
5026,26,26,2,4568.50,9137.00
5027,27,27,3,4705.75,14117.25
5028,28,28,4,4843.00,19372.00
5029,29,29,1,4980.25,4980.25
5030,30,30,2,5117.50,10235.00
5031,31,31,3,5254.75,15764.25
5032,32,32,4,5392.00,21568.00
5033,33,33,1,5529.25,5529.25
5034,34,34,2,5666.50,11333.00
5035,35,35,3,5803.75,17411.25
5036,36,36,4,5941.00,23764.00
5037,37,37,1,6078.25,6078.25
5038,38,38,2,6215.50,12431.00
5039,39,39,3,6352.75,19058.25
5040,40,40,4,6490.00,25960.00
5041,41,41,1,6627.25,6627.25
5042,42,42,2,6764.50,13529.00
5043,43,43,3,6901.75,20705.25
5044,44,44,4,7039.00,28156.00
5045,45,45,1,7176.25,7176.25
5046,46,46,2,7313.50,14627.00
5047,47,47,3,7450.75,22352.25
5048,48,48,4,7588.00,30352.00
5049,49,49,1,7725.25,7725.25
5050,50,50,2,7862.50,15725.00
5051,51,51,3,7999.75,23999.25
5052,52,52,4,8137.00,32548.00
5053,53,53,1,8274.25,8274.25
5054,54,54,2,8411.50,16823.00
5055,55,55,3,8548.75,25646.25
5056,56,56,4,8686.00,34744.00
5057,57,57,1,8823.25,8823.25
5058,58,58,2,8960.50,17921.00
5059,59,59,3,9097.75,27293.25
5060,60,60,4,9235.00,36940.00
5061,61,61,1,9372.25,9372.25
5062,62,62,2,9509.50,19019.00
5063,63,63,3,9646.75,28940.25
5064,64,64,4,9784.00,39136.00
5065,65,65,1,9921.25,9921.25
5066,66,66,2,10058.50,20117.00
5067,67,67,3,10195.75,30587.25
5068,68,68,4,10333.00,41332.00
5069,69,69,1,10470.25,10470.25
5070,70,70,2,10607.50,21215.00
5071,71,71,3,10744.75,32234.25
5072,72,72,4,10882.00,43528.00
5073,73,73,1,11019.25,11019.25
5074,74,74,2,11156.50,22313.00
5075,75,75,3,11293.75,33881.25
5076,76,76,4,11431.00,45724.00
5077,77,77,1,11568.25,11568.25
5078,78,78,2,11705.50,23411.00
5079,79,79,3,11842.75,35528.25
5080,80,80,4,11980.00,47920.00
5081,81,81,1,12117.25,12117.25
5082,82,82,2,12254.50,24509.00
5083,83,83,3,12391.75,37175.25
5084,84,84,4,12529.00,50116.00
5085,85,85,1,12666.25,12666.25
5086,86,86,2,12803.50,25607.00
5087,87,87,3,12940.75,38822.25
5088,88,88,4,13078.00,52312.00
5089,89,89,1,13215.25,13215.25
5090,90,90,2,13352.50,26705.00
5091,91,91,3,13489.75,40469.25
5092,92,92,4,13627.00,54508.00
5093,93,93,1,13764.25,13764.25
5094,94,94,2,13901.50,27803.00
5095,95,95,3,14038.75,42116.25
5096,96,96,4,14176.00,56704.00
5097,97,97,1,14313.25,14313.25
5098,98,98,2,14450.50,28901.00
5099,99,99,3,14587.75,43763.25
5100,100,100,4,14725.00,58900.00
5101,101,1,1,1137.25,1137.25
5102,102,2,2,1274.50,2549.00
5103,103,3,3,1411.75,4235.25
5104,104,4,4,1549.00,6196.00
5105,105,5,1,1686.25,1686.25
5106,106,6,2,1823.50,3647.00
5107,107,7,3,1960.75,5882.25
5108,108,8,4,2098.00,8392.00
5109,109,9,1,2235.25,2235.25
5110,110,10,2,2372.50,4745.00
5111,111,11,3,2509.75,7529.25
5112,112,12,4,2647.00,10588.00
5113,113,13,1,2784.25,2784.25
5114,114,14,2,2921.50,5843.00
5115,115,15,3,3058.75,9176.25
5116,116,16,4,3196.00,12784.00
5117,117,17,1,3333.25,3333.25
5118,118,18,2,3470.50,6941.00
5119,119,19,3,3607.75,10823.25
5120,120,20,4,3745.00,14980.00
5121,121,21,1,3882.25,3882.25
5122,122,22,2,4019.50,8039.00
5123,123,23,3,4156.75,12470.25
5124,124,24,4,4294.00,17176.00
5125,125,25,1,4431.25,4431.25
5126,126,26,2,4568.50,9137.00
5127,127,27,3,4705.75,14117.25
5128,128,28,4,4843.00,19372.00
5129,129,29,1,4980.25,4980.25
5130,130,30,2,5117.50,10235.00
5131,131,31,3,5254.75,15764.25
5132,132,32,4,5392.00,21568.00
5133,133,33,1,5529.25,5529.25
5134,134,34,2,5666.50,11333.00
5135,135,35,3,5803.75,17411.25
5136,136,36,4,5941.00,23764.00
5137,137,37,1,6078.25,6078.25
5138,138,38,2,6215.50,12431.00
5139,139,39,3,6352.75,19058.25
5140,140,40,4,6490.00,25960.00
5141,141,41,1,6627.25,6627.25
5142,142,42,2,6764.50,13529.00
5143,143,43,3,6901.75,20705.25
5144,144,44,4,7039.00,28156.00
5145,145,45,1,7176.25,7176.25
5146,146,46,2,7313.50,14627.00
5147,147,47,3,7450.75,22352.25
5148,148,48,4,7588.00,30352.00
5149,149,49,1,7725.25,7725.25
5150,150,50,2,7862.50,15725.00
5151,151,51,3,7999.75,23999.25
5152,152,52,4,8137.00,32548.00
5153,153,53,1,8274.25,8274.25
5154,154,54,2,8411.50,16823.00
5155,155,55,3,8548.75,25646.25
5156,156,56,4,8686.00,34744.00
5157,157,57,1,8823.25,8823.25
5158,158,58,2,8960.50,17921.00
5159,159,59,3,9097.75,27293.25
5160,160,60,4,9235.00,36940.00
5161,161,61,1,9372.25,9372.25
5162,162,62,2,9509.50,19019.00
5163,163,63,3,9646.75,28940.25
5164,164,64,4,9784.00,39136.00
5165,165,65,1,9921.25,9921.25
5166,166,66,2,10058.50,20117.00
5167,167,67,3,10195.75,30587.25
5168,168,68,4,10333.00,41332.00
5169,169,69,1,10470.25,10470.25
5170,170,70,2,10607.50,21215.00
5171,171,71,3,10744.75,32234.25
5172,172,72,4,10882.00,43528.00
5173,173,73,1,11019.25,11019.25
5174,174,74,2,11156.50,22313.00
5175,175,75,3,11293.75,33881.25
5176,176,76,4,11431.00,45724.00
5177,177,77,1,11568.25,11568.25
5178,178,78,2,11705.50,23411.00
5179,179,79,3,11842.75,35528.25
